#                <userDataType codeMap="center=0,north=1,north-east=2,south=3,south-east=4,? = 0 1 2 3 4 " codelength="-1" id="traitDataType.location" spec="beast.evolution.datatype.UserDataType" states="5"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="geoSiteModel.s:location" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:location" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:location" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:location" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="svs.s:location" rateIndicator="@rateIndicator.s:location" rates="@relativeGeoRates.s:location" spec="beast.evolution.substitutionmodel.SVSGeneralSubstitutionModel">
#                    <frequencies id="traitfreqs.s:location" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="5" id="traitfrequencies.s:location" name="frequencies" spec="beast.core.parameter.RealParameter">0.2</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@traitClockRate.c:location" id="StrictClockModel.c:location" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.SubG1_BI_fin_v2_seqs	TreeHeight	rateIndicator.location.1	rateIndicator.location.2	rateIndicator.location.3	rateIndicator.location.4	rateIndicator.location.5	rateIndicator.location.6	rateIndicator.location.7	rateIndicator.location.8	rateIndicator.location.9	rateIndicator.location.10	relativeGeoRates.location.1	relativeGeoRates.location.2	relativeGeoRates.location.3	relativeGeoRates.location.4	relativeGeoRates.location.5	relativeGeoRates.location.6	relativeGeoRates.location.7	relativeGeoRates.location.8	relativeGeoRates.location.9	relativeGeoRates.location.10	traitClockRate.location	geoSubstModelLogger.location.relGeoRate_center_north	geoSubstModelLogger.location.relGeoRate_center_north-east	geoSubstModelLogger.location.relGeoRate_center_south	geoSubstModelLogger.location.relGeoRate_center_south-east	geoSubstModelLogger.location.relGeoRate_north_north-east	geoSubstModelLogger.location.relGeoRate_north_south	geoSubstModelLogger.location.relGeoRate_north_south-east	geoSubstModelLogger.location.relGeoRate_north-east_south	geoSubstModelLogger.location.relGeoRate_north-east_south-east	geoSubstModelLogger.location.relGeoRate_south_south-east	clockRate.SubG1_BI_fin_v2_seqs	rateAC.SubG1_BI_fin_v2_seqs	rateAG.SubG1_BI_fin_v2_seqs	rateAT.SubG1_BI_fin_v2_seqs	rateCG.SubG1_BI_fin_v2_seqs	rateGT.SubG1_BI_fin_v2_seqs	freqParameter.SubG1_BI_fin_v2_seqs.1	freqParameter.SubG1_BI_fin_v2_seqs.2	freqParameter.SubG1_BI_fin_v2_seqs.3	freqParameter.SubG1_BI_fin_v2_seqs.4	gammaShape.SubG1_BI_fin_v2_seqs	BICEPS	PopSizes.1	PopSizes.2	PopSizes.3	PopSizes.4	PopSizes.5	PopSizes.6	PopSizes.7	PopSizes.8	PopSizes.9	PopSizes.10	PopSizes.11	PopSizes.12	PopSizes.13	PopSizes.14	PopSizes.15	PopSizes.16	PopSizes.17	PopSizes.18	PopSizes.19	PopSizes.20	PopSizes.21	PopSizes.22	PopSizes.23	PopSizes.24	PopSizes.25	PopSizes.26	PopSizes.27	PopSizes.28	PopSizes.29	PopSizes.30	GroupSizes.1	GroupSizes.2	GroupSizes.3	GroupSizes.4	GroupSizes.5	GroupSizes.6	GroupSizes.7	GroupSizes.8	GroupSizes.9	GroupSizes.10	GroupSizes.11	GroupSizes.12	GroupSizes.13	GroupSizes.14	GroupSizes.15	GroupSizes.16	GroupSizes.17	GroupSizes.18	GroupSizes.19	GroupSizes.20	GroupSizes.21	GroupSizes.22	GroupSizes.23	GroupSizes.24	GroupSizes.25	GroupSizes.26	GroupSizes.27	GroupSizes.28	GroupSizes.29	GroupSizes.30	BICEPSPopSize	
109800000	-42776.602783922135	-42651.645150714336	-124.95763320780124	-42529.96566155328	0.6698063147351448	1	1	1	0	0	1	0	0	1	0	1.5076579537389916	2.26714793740157	0.7143234597694123	0.1279218883119439	0.163624716897348	0.09131956952693561	2.437766666746018	0.06792935752097762	0.1690997097208256	0.08380731602332968	2.8479785640614597	1.5076579537389916	2.26714793740157	0.7143234597694123	0.0	0.0	0.09131956952693561	0.0	0.0	0.1690997097208256	0.0	6.221926673604312E-4	0.037254072251557316	0.29119985356155814	0.02477836148732274	0.026049664331670996	0.31707414292074565	0.2977979085524741	0.1801216464344792	0.20129469405675318	0.32078575095629475	0.11459926975122722	-108.24443188383157	1.6876887340775535	9.302487145455453	5.1366785012929075	2.9163243657632525	1.126618296796739	1.1148623753778648	2.0855534922031103	0.6308499569787109	12.786326134013272	2.9003736087109147	2.3289462083288583	3.1876975975127744	1.1817162778297143	1.335715707510502	0.5657515802253217	0.7628718771060247	0.3743347850257142	0.17430698770950645	0.10071789146484708	0.16305794098503604	0.5285175291994563	1.0793125633347938	0.3334233466999576	0.13968907725011454	0.08997163964445988	0.27666413365318776	0.22441382168867396	0.40716341621182767	0.1328396779548331	0.08245273180094723	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1.2606645403281973	
110700000	-42778.622054104315	-42649.453237252754	-129.16881685156199	-42535.92165571144	0.5749998801597259	1	1	1	1	1	0	0	0	0	0	2.7003885325377626	1.4872799583172758	0.5763577846441127	0.9206723483231609	1.8291699451121408	0.7786992438139212	0.6387458742084523	0.5258816894256718	1.864259115117025	0.24398418300679633	3.1449279763582187	2.7003885325377626	1.4872799583172758	0.5763577846441127	0.9206723483231609	1.8291699451121408	0.0	0.0	0.0	0.0	0.0	6.47292594383307E-4	0.012567421985339182	0.2768136410444356	0.055946792438645955	0.029277924916024867	0.23213370560167287	0.29748231961975496	0.18249828592359768	0.1954765870832389	0.3245428073734098	0.1554259354246856	-109.26685270245027	1.609109428471389	1.7283220856104968	1.1757210643423084	5.634427557908142	3.0864429532881257	1.2611764657993643	3.336813307445718	3.03999079735074	3.3904204362737107	4.916762587636406	1.8756169632571058	2.6699369592448585	2.1893892352296103	0.6042202987513869	0.8311072805101803	1.2106330371243623	0.774527330908618	0.8448539271457138	0.9349615412156607	0.3369850484411707	0.4240128024986341	0.28205481974143876	0.12928444038052164	0.11972189407312919	0.08605591998781642	0.09460197114886149	0.08326384758053114	0.08255566158597955	0.057431854294275116	0.02080799783912943	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.9921657886034703	
111600000	-42751.27657258223	-42630.71829696747	-120.55827561476617	-42531.23985158103	0.6061021786670272	1	1	1	1	1	0	0	0	1	0	2.2578217535065255	1.5250175541706839	2.4796870806324534	0.8640154563943245	1.1025739842420195	1.2735473451133958	0.7687875899020866	1.8979952130399884	1.7249898201205602	2.3674938430337167	2.2469703649078103	2.2578217535065255	1.5250175541706839	2.4796870806324534	0.8640154563943245	1.1025739842420195	0.0	0.0	0.0	1.7249898201205602	0.0	5.627110691633063E-4	0.08035727680044155	0.4242921565487563	0.05778030379984283	0.04011402095575663	0.17003599506782668	0.29743590709336554	0.1827016225418125	0.19981028094858064	0.3200521894162429	0.043985351593159486	-92.53331748773427	1.7571502336307503	1.637405233397291	3.7275581138527247	5.302076758126463	3.7288544243662654	13.82053318956501	6.313337175471831	3.566460588323983	3.304279333194265	2.895740711930499	2.255405788641725	1.0571253088476777	0.6247214456569767	0.5346614936261013	0.8710633444386641	0.2349708050215407	0.5186298362821142	0.18113324804979344	0.19446424911746146	0.15748256341528383	0.3016505114883237	0.19815842297271447	0.1757760533296867	0.13803318437671408	0.1091627390576854	0.07041239947981709	0.11822654962935128	0.0833167920387358	0.11114794215016763	0.04843524322236959	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1.4230900576346568	
112500000	-42751.339439876945	-42651.45695624441	-99.88248363253646	-42536.5628613563	0.6185745179880723	1	1	1	1	1	0	0	0	1	1	0.4805917880438677	0.37438280835521653	0.1633867911386037	0.01429231117971775	0.20718609593412854	0.33817970322320795	0.30500297195791454	0.34603109279501937	0.21020787240247119	1.4919863326498073	4.31447966158875	0.4805917880438677	0.37438280835521653	0.1633867911386037	0.01429231117971775	0.20718609593412854	0.0	0.0	0.0	0.21020787240247119	1.4919863326498073	6.520421373980664E-4	0.05182394670466516	0.4006747747261808	0.027240775770477923	0.013937375518087275	0.14782446471685104	0.296664109509911	0.18154957587594509	0.19836480533297507	0.3234215092811705	0.18797316531838992	-84.16454136180357	1.2337509173737577	2.091588686966524	2.128464572483425	19.382984344798242	8.3518010683033	4.533775202862421	5.019033941798322	1.5938698327434544	1.525283764795965	1.6810317428882002	1.6753999255017198	0.2504665730076483	0.17590213912414152	0.11302292139157784	0.3102120123013081	0.4754705041328143	1.0829812091496436	1.3188166797556378	0.8908776332231196	1.7074944764123516	0.3731975844276481	0.4076829072925364	0.13016137602994093	0.1704339960530502	0.07732494964996894	0.03962114405160866	0.07503904215209549	0.17287666662547224	0.026336438862370762	0.03923683392324597	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1.4970681441788136	
113400000	-42759.42902250625	-42646.991966309964	-112.43705619628858	-42517.73286045928	0.623324260340254	1	1	1	0	1	0	0	0	1	1	0.8788713070371063	0.9686714437251132	0.2244964887045272	1.3339281082945282	0.061381853593566855	1.076693128837477	0.5631171032322518	0.08643066379874692	0.21171675400721193	0.48486049888647653	4.136397552609627	0.8788713070371063	0.9686714437251132	0.2244964887045272	0.0	0.061381853593566855	0.0	0.0	0.0	0.21171675400721193	0.48486049888647653	5.593090297765877E-4	0.05947126397511159	0.2344311777701055	0.0347159306081274	0.009556949975936133	0.17770396153472595	0.29910782554710147	0.18253959552500443	0.19469460560078575	0.32365797332711	0.029715933499363696	-96.90808975061833	0.7619260612989166	1.6188518091663349	3.7574781155842683	3.556951788308095	1.955952797436819	3.677196014350539	11.093407777401604	13.988418886302386	2.6884724799490582	3.8807344029546917	1.2823487711719157	0.862768205163978	1.0613966505777792	0.5018261011309192	0.15810853419429824	0.3577366068833288	0.6461718029087364	1.5831600417558507	0.3329740592304087	0.434816184448847	0.3640116687138282	0.31961902030130995	0.15158213639734477	0.08652453870525081	0.04885413579374354	0.02517687440178571	0.030018680605004122	0.06879428586311995	0.08947835749966347	0.05459577535048098	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1.3841963219313607	
114300000	-42750.66533237028	-42627.81517923024	-122.85015314003888	-42515.15053374764	0.5975737721053518	1	1	0	0	0	0	0	1	1	0	0.4475470884578327	0.916752089514448	0.08754630872008322	2.095455547340579	1.8747310250649698	1.3619612762196038	1.9192599997545585	0.17564838215118433	0.9073878690571399	0.07880589176124873	2.49993964580779	0.4475470884578327	0.916752089514448	0.0	0.0	0.0	0.0	0.0	0.17564838215118433	0.9073878690571399	0.0	5.910474098899058E-4	0.10758672516218343	0.32590612291062127	0.04348440069314347	0.045409038100058814	0.22152390100039726	0.29448619828122696	0.179752257758677	0.1999051773122824	0.3258563666478152	0.0010214870033491432	-101.6784096645263	1.3044359510433337	7.639619008705184	4.128577115369003	8.876939475690945	1.941035646951987	2.427585418111305	6.841154920294155	2.4993916539982473	6.611807310845933	2.1252418970796993	1.2191961113208782	1.9057784033376888	1.0680400270461865	1.3350182890283087	1.7508925893633076	0.648165911410672	1.1874378358119755	0.5827022935071959	0.5419583469569289	0.5995759445343612	0.23485328906153632	0.15727789775101106	0.07834049875636845	0.06372614626537582	0.022669667535506838	0.10305518440222468	0.05503371084467561	0.13541012451937842	0.07661452653157058	0.1250134037530789	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2.0831763377834025	
115200000	-42768.330998685306	-42638.84623374764	-129.4847649376708	-42525.63052867066	0.6117287704245397	1	1	1	1	1	0	0	0	1	0	0.4732090732694903	0.9458174363246402	0.36170189689893334	0.4643897865201541	0.7414499829289468	0.16919001909813922	3.054250940456219	0.6396309383321923	2.4437935339321184	0.9316493473660893	2.240366582080601	0.4732090732694903	0.9458174363246402	0.36170189689893334	0.4643897865201541	0.7414499829289468	0.0	0.0	0.0	2.4437935339321184	0.0	6.512064915352601E-4	0.048475925120943966	0.3598794846073705	0.022255443529887182	0.04055125508419024	0.2794654041341892	0.29974433136902245	0.1838697557527696	0.1973147168002952	0.31907119607791423	0.12481820514624792	-107.43704950303587	2.0046024635643622	2.0274198706378903	8.69666508685048	4.533890921696653	9.760152696825644	4.46149348841044	15.405461689301756	5.347723500795946	4.609321897535965	6.485306699050685	4.462158697924506	2.1386387573170844	1.7961039100909124	0.8119689851914248	0.679406154794143	0.48836858304510555	1.2746789185410163	0.19576059602501011	0.36610884260980003	0.0758886985677562	0.15048581290276697	0.15073468717735733	0.3450034299034326	0.21167462536294082	0.10746955772236563	0.1201178477927893	0.17367476478475316	0.15857569593187465	0.11842387689102546	0.06705445161222673	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2.33619645165066	
116100000	-42769.35291189571	-42636.331654758134	-133.02125713757744	-42517.04604611706	0.6251900153565697	1	1	1	0	1	0	0	0	1	0	3.0254374102187382	1.9862454543642831	0.43886156053978254	0.8709243741844234	0.15068215699855086	2.704867099117377	0.7732529147761898	2.492400288151812	0.9278161487219942	0.8994835363552017	3.405646429089538	3.0254374102187382	1.9862454543642831	0.43886156053978254	0.0	0.15068215699855086	0.0	0.0	0.0	0.9278161487219942	0.0	6.505152948464293E-4	0.052118186635210485	0.24754433831198233	0.033366092859961484	0.011635679861232217	0.20996247241573407	0.29845825415297284	0.17979510706243715	0.19774007223920917	0.32400656654538235	0.2302866463569948	-111.58471973573711	0.5933473404860694	0.7591034149473171	4.301660804998415	6.544253292104951	2.1808515895658616	1.2431124000350031	3.8751781327580193	6.88977855031843	4.410863462130608	3.6392052962860615	2.269720777078027	2.1709563220655457	0.7900192771270362	0.3735534562912854	1.4413765606978242	0.5208993514820737	0.6166663824360812	0.36367951276531174	1.4638856765711037	0.3914610946506308	1.3117032831328912	0.381551949394661	0.143828682759575	0.26431581459185943	0.08319126742250982	0.19130077436044104	0.10652360722839643	0.08406693412287629	0.1447518709397934	0.050923374221425684	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.25742545732053396	
117000000	-42764.93417658689	-42660.04587673269	-104.8882998541928	-42537.19548989087	0.6270191654485732	1	1	1	1	0	0	0	0	0	0	1.485526454458059	1.954672725706682	0.5398502997056555	1.1644778812543302	2.089517093687514	1.3838365538535349	0.018642174783176133	1.4845652083698002	0.625481114347005	1.1745113810279149	2.4060422638440664	1.485526454458059	1.954672725706682	0.5398502997056555	1.1644778812543302	0.0	0.0	0.0	0.0	0.0	0.0	5.868719217040745E-4	0.0215506997026321	0.27481368855678845	0.05233367853371903	0.02380816411270323	0.18191664654122158	0.2986307791195324	0.18012904780871022	0.20012631441967296	0.32111385865208575	0.03943585801157522	-85.08663107550231	0.5490860278761249	2.9974275989187036	2.567480674014941	2.2936786167216545	1.9922665518474594	1.426468111405733	4.119390682631304	7.866315404591107	26.378352887916613	3.1607578199103528	2.013506879899633	0.7190032119189687	0.9537559760066171	0.3177308773350854	1.1377638483279446	0.3323863967659273	0.189370557661958	0.23759246039206647	0.18312096007501283	0.4677925932297532	0.16135618583599548	0.1063413470496102	0.1315722436283982	0.21784178257290562	0.11850790884951865	0.10135587962743575	0.21962026205645455	0.1146429750510661	0.0538779057491962	0.07677697620701354	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1.1888483408228852	
117900000	-42783.82548219569	-42644.52591228393	-139.2995699117632	-42529.13991283418	0.723503621319207	1	1	0	0	0	1	1	0	1	0	1.431812036907534	1.0918461190890159	0.11787339797959984	0.9841625461922878	0.5153877942306934	1.2999676019975297	0.4231153841125561	0.1209573169247017	0.7038604123349421	0.18653284590737806	3.5772824613577	1.431812036907534	1.0918461190890159	0.0	0.0	0.0	1.2999676019975297	0.4231153841125561	0.0	0.7038604123349421	0.0	5.283781237942704E-4	0.04901346897803591	0.3164099387987754	0.0133141726953165	0.03409320497312798	0.22737291749280095	0.29534031816274403	0.1820319287219955	0.19814268209587915	0.3244850710193827	0.10068027116034757	-124.94387026551301	0.5803215687389776	0.6026685922092411	1.8684773051032884	1.8256536554100316	10.48138087586897	3.6949552370022696	4.337131360136551	5.742106865814338	2.79316692814125	4.825502243233846	3.3265979395963154	1.455155729905951	1.850350995671517	0.9472636851237662	0.8440921380308258	2.087275391616569	0.8888647528872942	2.299896300274671	1.7797439217276358	0.539154340620393	0.4456141097561392	1.229886293892407	0.27231562189347575	0.24422056985170068	0.117854105537726	0.18867341863549994	0.30329232415336893	0.13745276920251634	0.0816237061701891	0.043581559422252544	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.22503493392936527	
118800000	-42811.34723534972	-42646.05518023967	-165.29205511004906	-42525.654390282485	0.6035214337914694	1	1	1	0	0	0	1	0	1	0	2.2481513485892517	3.8735465797447604	1.7041691040920268	0.3611863610112323	0.0783304221133536	0.4065846577169909	0.17848311784748122	0.0891899923258371	1.2644472618343279	1.35296528216488	1.892191868319528	2.2481513485892517	3.8735465797447604	1.7041691040920268	0.0	0.0	0.0	0.17848311784748122	0.0	1.2644472618343279	0.0	4.825126660427544E-4	0.03850660850402388	0.2351886562120384	0.03336344724598319	0.025346844638984293	0.22606972288568888	0.3004062188721418	0.18110077387233395	0.19539995928847878	0.32309304796704685	0.04476995232536844	-146.39045144854617	1.0519849160259802	3.852637973996858	3.8801776950795603	14.576220760857261	4.010398527260003	7.570017906111775	5.813077999004473	5.973057501165535	1.5300168947215327	1.8491500843367767	0.8022215429418638	1.3630694512063126	1.0586158713296767	1.0051520170420867	0.9296004148075332	0.8648247565753908	1.8988356076035442	3.2203017791076523	1.607018741437416	0.4952634512021785	1.4000097831346465	0.3860248069628877	0.4726275395695698	0.2017826745311912	0.5326224187960857	0.228000535667625	0.21986089660124178	0.0731701813838909	0.036341601395601046	0.024022960763522717	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.5990953185417983	
119700000	-42736.93824708701	-42641.50384983208	-95.43439725493218	-42520.22388065314	0.5856990591195308	1	1	0	1	1	0	0	0	0	1	0.28741840855460926	0.8201215935385747	1.0688367980854185	0.3885890410067998	0.17530311571202084	0.8051671385507951	0.56828999120147	1.2910818096504122	0.365439634621296	1.8126171862555902	4.6104051185435555	0.28741840855460926	0.8201215935385747	0.0	0.3885890410067998	0.17530311571202084	0.0	0.0	0.0	0.0	1.8126171862555902	6.723820423112393E-4	0.03276449778236394	0.2998970746066467	0.0314085697711371	0.05170289297389692	0.19179395420691372	0.29520818175579105	0.17775255897917555	0.19833527692489525	0.32870398234013953	0.08565985584357161	-78.57015909447362	0.4615424368539421	0.7848724911253969	1.5934058794947252	2.1706496109403246	4.04748983139014	3.2386514384206744	2.351693001559282	3.4667134043348695	1.2209437409420434	0.6588959364578016	6.460363492470384	3.238604979148825	1.0985464439053263	0.5552699588402369	0.5144518151257603	0.5721218018959429	0.3138961711796314	0.20357741097343093	0.1988357957560996	0.4734785487280989	0.35570065060249756	0.2490729969580562	0.3702476064829096	0.1921384049286785	0.0986357933854666	0.21387925083124049	0.10526012817876887	0.05797989184692705	0.06728468417626343	0.03113718939651856	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.8845118357795303	
120600000	-42737.41781286482	-42639.0902848518	-98.32752801301491	-42532.254297158266	0.6193161991663623	1	1	1	1	1	1	0	0	0	1	2.453734633508535	1.428926480597286	0.6185527489345782	1.1970543372178972	0.022973556986879858	0.42647581700263604	2.1901161366223545	0.39487252490915625	0.7744053758187666	0.2758441251090953	1.6243919331564651	2.453734633508535	1.428926480597286	0.6185527489345782	1.1970543372178972	0.022973556986879858	0.42647581700263604	0.0	0.0	0.0	0.2758441251090953	6.454924996062465E-4	0.050012092525793514	0.39125532094678905	0.036742966767944196	0.01100239561552881	0.2741907890779801	0.29996438535019393	0.183294303402119	0.19821920153875414	0.3185221097089342	0.1926316606287774	-78.73123557456066	0.2847930665651149	1.0927693853122347	4.0656147040077455	1.9749546445821857	0.8939886476939874	4.208751565905389	4.52697047568182	2.817989370508435	2.657293321739815	5.333541315438612	3.411411395108418	3.155537236368177	2.063897518203746	1.9875077620391244	0.8199158126714495	0.7093228957659319	0.5918486255045138	0.2341638041310621	0.1821149593125829	0.11973325361533035	0.17935626532638094	0.09029230938232918	0.13253519627035926	0.15868405252707463	0.07883825435077049	0.056067176342372536	0.23870794778734586	0.18327866295162612	0.06611296869383702	0.07463366271770214	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.4262231081986506	
121500000	-42768.56426214447	-42644.164543595565	-124.39971854890302	-42519.1482027452	0.6376159358071212	0	1	1	1	1	0	0	0	1	0	1.684957149867849	0.6497147919982333	0.20396932317270983	0.30716769335665983	0.49727781103837027	2.309882325337829	0.1902881272802618	2.5699695102272386	2.278115243914459E-4	0.8309668506143746	2.776024798697199	0.0	0.6497147919982333	0.20396932317270983	0.30716769335665983	0.49727781103837027	0.0	0.0	0.0	2.278115243914459E-4	0.0	6.062900735695338E-4	0.06881385915623227	0.2676170894877165	0.026089894996770783	0.03778840523314577	0.1826770169436315	0.29426968447536733	0.18175171341141197	0.19686769278833255	0.3271109093248894	0.07193140611155188	-105.68059940357223	0.8463084620942314	1.1529063520948644	2.890954178989557	4.377352673567071	2.8587614239144004	1.256411033719634	2.704706158370482	2.917035730717795	2.018290564363598	1.7777031576800904	3.5740510905117153	9.400078040857494	1.31085127533634	0.8338408605009341	0.35856215641175576	0.19946561747581343	0.6004457683302591	1.186095837611277	1.1466568750857733	0.9709476602486136	0.538844709161982	0.43408793173412336	0.2587041929341145	0.08905244763502847	0.15932269804142643	0.07622411526840751	0.11544018064377994	0.1566897001048325	0.2215063028993019	0.033099512092366876	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1.3263730835797822	
122400000	-42789.949525936325	-42649.43527539339	-140.5142505429349	-42528.31333532055	0.6146393720466415	1	1	1	1	1	0	1	0	1	0	0.8168478650714324	1.9314193855708852	0.200790493270416	0.305952394085295	0.4386932939068424	0.6378502970052917	0.1847588803729248	0.7995372988253868	0.4535425238651281	0.36560282430211843	1.0551640291043447	0.8168478650714324	1.9314193855708852	0.200790493270416	0.305952394085295	0.4386932939068424	0.0	0.1847588803729248	0.0	0.4535425238651281	0.0	5.564708992241658E-4	0.0518671859607014	0.374998425031749	0.04472626647629645	0.009853314710018928	0.20785813599593925	0.30148130654039	0.17953381277964725	0.19550458005498095	0.32348030062498323	0.02318698821127622	-122.67937760096225	1.394264732952243	2.5137966278572286	2.7781058770062264	1.8094529759357139	4.199954709501078	1.7008111619295438	3.8116826362250262	2.424005858124039	4.7504113108830825	3.043677699499978	2.3249821438916727	3.1300541733253056	2.5090083906993916	0.9370150016485802	0.7488217303213149	1.041826823596169	0.9541619056243922	0.6400370478668446	1.139336084988936	0.384224037648772	0.47120733534175596	0.37856834633640013	0.25124680855853815	0.20921273955965725	0.046423547761863526	0.10812345615660554	0.09256581595063158	0.10762353931224614	0.0816433299041966	0.13468082229775988	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2.4702947736697127	
123300000	-42826.7566739405	-42645.37880466135	-181.3778692791525	-42525.96635308347	0.6746907920772038	1	1	1	0	1	0	0	0	1	0	2.3369354107462783	3.378864710482771	0.5839901356091809	3.772757009634875	1.5865416019766918	0.8380078178557786	2.7404710580273886	4.39425865021192	1.8797971104253834	2.140707900452224	1.915464989350829	2.3369354107462783	3.378864710482771	0.5839901356091809	0.0	1.5865416019766918	0.0	0.0	0.0	1.8797971104253834	0.0	5.063205203044871E-4	0.0868484204798259	0.2930115110042797	0.020319847654015746	0.0384089361879357	0.19872667888385304	0.29905904118106297	0.18264859387975313	0.19588335975698629	0.32240900518219906	0.12781961528916513	-147.6228659779096	0.6589365645345752	2.7251094675241863	1.8796107720480324	5.086963435290499	4.570843330718147	2.4191567977852038	2.991919933205886	1.0224451404691803	15.176799506411145	3.494428901771432	1.4044079003042627	1.5422329116417068	0.46609062810736	0.9489963687256747	1.2384294104036866	1.1317860106492017	1.4704185917370367	1.1386581658161317	0.8608790753040644	1.4092151516185065	0.8256129870486529	0.21269530837264378	0.15118948179123548	0.4153555880907742	0.2028354736025947	0.17057434163120427	0.41781225859325755	0.481150734097229	0.2587925138939279	0.1233892726935082	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1.9617362571864458	
124200000	-42738.913449219486	-42653.464023138724	-85.44942608076533	-42539.62852522799	0.6198139800726349	1	1	1	1	0	0	1	0	0	1	2.005259654364648	2.1867317835719278	0.280186891065057	0.7247660689316795	0.7779637107763808	0.02623115447890423	0.015629854067060286	0.08705649626097867	1.1297667029474252	0.06590743856904019	2.413285142876338	2.005259654364648	2.1867317835719278	0.280186891065057	0.7247660689316795	0.0	0.0	0.015629854067060286	0.0	0.0	0.06590743856904019	7.623589629147287E-4	0.06977906803471882	0.32932480744395803	0.04704642490447211	0.07323200975400294	0.165126799071845	0.30038671119953814	0.1830504968853183	0.19370886650197142	0.3228539254131736	0.05520924421358244	-65.59053291826777	1.147993667620955	0.8869269080799067	1.318908854222108	4.3642878237319085	2.8261162487142824	3.2477889484763653	3.4406240126691365	1.0201613298660803	2.0536982613809815	2.255771763746554	5.810935102228116	1.7416761462278965	2.2682681770068305	1.4881000115370147	0.5917862066682428	0.22658260143885173	0.7268550576118886	0.3182394476739168	0.18549181859153402	0.12289572927529824	0.3554287687322063	0.27911221730922575	0.24983319293118544	0.15527637645793782	0.1480741215651484	0.06883965251649592	0.12498787432342935	0.054761769999907034	0.0646138631077988	0.054282200226901375	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2.050776838253201	
