#                <userDataType codeMap="center=0,mid-east=1,north=2,south=3,south-east=4,? = 0 1 2 3 4 " codelength="-1" id="traitDataType.location" spec="beast.evolution.datatype.UserDataType" states="5"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="geoSiteModel.s:location" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:location" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:location" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:location" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="svs.s:location" rateIndicator="@rateIndicator.s:location" rates="@relativeGeoRates.s:location" spec="beast.evolution.substitutionmodel.SVSGeneralSubstitutionModel">
#                    <frequencies id="traitfreqs.s:location" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="5" id="traitfrequencies.s:location" name="frequencies" spec="beast.core.parameter.RealParameter">0.2</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@traitClockRate.c:location" id="StrictClockModel.c:location" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Lambda_BI_fin_v2_seqs	TreeHeight	rateIndicator.location.1	rateIndicator.location.2	rateIndicator.location.3	rateIndicator.location.4	rateIndicator.location.5	rateIndicator.location.6	rateIndicator.location.7	rateIndicator.location.8	rateIndicator.location.9	rateIndicator.location.10	relativeGeoRates.location.1	relativeGeoRates.location.2	relativeGeoRates.location.3	relativeGeoRates.location.4	relativeGeoRates.location.5	relativeGeoRates.location.6	relativeGeoRates.location.7	relativeGeoRates.location.8	relativeGeoRates.location.9	relativeGeoRates.location.10	traitClockRate.location	geoSubstModelLogger.location.relGeoRate_center_mid-east	geoSubstModelLogger.location.relGeoRate_center_north	geoSubstModelLogger.location.relGeoRate_center_south	geoSubstModelLogger.location.relGeoRate_center_south-east	geoSubstModelLogger.location.relGeoRate_mid-east_north	geoSubstModelLogger.location.relGeoRate_mid-east_south	geoSubstModelLogger.location.relGeoRate_mid-east_south-east	geoSubstModelLogger.location.relGeoRate_north_south	geoSubstModelLogger.location.relGeoRate_north_south-east	geoSubstModelLogger.location.relGeoRate_south_south-east	clockRate.Lambda_BI_fin_v2_seqs	gammaShape.Lambda_BI_fin_v2_seqs	freqParameter.Lambda_BI_fin_v2_seqs.1	freqParameter.Lambda_BI_fin_v2_seqs.2	freqParameter.Lambda_BI_fin_v2_seqs.3	freqParameter.Lambda_BI_fin_v2_seqs.4	rateAC.Lambda_BI_fin_v2_seqs	rateAG.Lambda_BI_fin_v2_seqs	rateAT.Lambda_BI_fin_v2_seqs	rateCG.Lambda_BI_fin_v2_seqs	rateGT.Lambda_BI_fin_v2_seqs	BICEPS	PopSizes.1	PopSizes.2	PopSizes.3	PopSizes.4	PopSizes.5	PopSizes.6	PopSizes.7	PopSizes.8	PopSizes.9	PopSizes.10	PopSizes.11	PopSizes.12	PopSizes.13	PopSizes.14	PopSizes.15	PopSizes.16	PopSizes.17	PopSizes.18	PopSizes.19	PopSizes.20	PopSizes.21	PopSizes.22	PopSizes.23	PopSizes.24	PopSizes.25	PopSizes.26	PopSizes.27	PopSizes.28	PopSizes.29	PopSizes.30	GroupSizes.1	GroupSizes.2	GroupSizes.3	GroupSizes.4	GroupSizes.5	GroupSizes.6	GroupSizes.7	GroupSizes.8	GroupSizes.9	GroupSizes.10	GroupSizes.11	GroupSizes.12	GroupSizes.13	GroupSizes.14	GroupSizes.15	GroupSizes.16	GroupSizes.17	GroupSizes.18	GroupSizes.19	GroupSizes.20	GroupSizes.21	GroupSizes.22	GroupSizes.23	GroupSizes.24	GroupSizes.25	GroupSizes.26	GroupSizes.27	GroupSizes.28	GroupSizes.29	GroupSizes.30	BICEPSPopSize	
234000000	-47694.07940204794	-47296.527874443556	-397.5515276043782	-47079.18282089561	0.7795941723372857	0	1	1	1	0	1	0	0	0	0	0.9848737617742847	0.32688310877445104	0.3653045136301128	0.2730798900122751	0.015733890011272088	1.1899477029193408	2.342702092085987	1.9043385439178289	0.9737928079882976	0.2773790794482907	1.547137767717021	0.0	0.32688310877445104	0.3653045136301128	0.2730798900122751	0.0	1.1899477029193408	0.0	0.0	0.0	0.0	3.417330340279038E-4	0.07946549782527026	0.2976693135694339	0.17645121708114764	0.19767889450384524	0.3282005748455732	0.06291765645220015	0.24542683675799157	0.03142921164759333	0.04287742026206376	0.12850470830157507	-372.7167621374337	36.633142532285284	191.47881370134695	73.87568469119181	142.32724906937463	56.72321833231824	81.579445311056	28.516554396679552	15.107266421916753	8.848145760919971	17.226374092100325	8.92296552006722	10.797844877870613	11.25815928683952	3.941642561888295	0.9268889073687964	0.6180919778671282	0.8858816002341584	0.7345824565428861	0.6512967880540188	0.2691914209159466	0.37535305490471316	0.964466543838704	0.28853994258294385	0.2500017048162554	0.28308872469741864	0.18996118759204447	0.2512905659843077	0.11926552975620437	0.14212682250925662	0.03950155727084914	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	17.241948940238114	
234600000	-47668.23196148225	-47276.277253121865	-391.9547083603818	-47067.4625037659	0.9516389422249877	1	1	1	1	0	0	0	1	0	1	0.3769790023068003	2.0399243050470695	0.7192530584785913	0.8675963810661307	0.14894786521141654	0.03286010941142821	0.23977003215381856	0.6042783048340931	1.552151687539409	0.141983870302563	0.8818166878224974	0.3769790023068003	2.0399243050470695	0.7192530584785913	0.8675963810661307	0.0	0.0	0.0	0.6042783048340931	0.0	0.141983870302563	3.9852993257580174E-4	0.05048391350686379	0.3031726486903086	0.17983083909253528	0.19411589567828053	0.3228806165388757	0.05300177249899228	0.26854262116372835	0.03428603111396561	0.0352984133033233	0.11181656161967118	-372.39541569245654	37.26677943571204	54.41864293501373	89.8938932736956	98.22732373540326	138.45168012642452	57.357546914752895	50.73765632009575	11.825078849127765	15.289254437080858	5.411618836503256	3.6207017599627447	1.5897063522995167	1.6726646822028244	1.5883184777938355	1.8481905168605952	1.5777693796209329	1.2115959497580626	1.7586799596679246	2.1191869087117063	1.5586636723602494	1.2172242258894166	0.4521030726454415	0.44609885517503906	0.359105810627991	0.5249852824978202	0.29258388259663076	0.26449221680093604	0.06502943120545215	0.06418036362056748	0.06692006896068019	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6.3060891726451285	
235200000	-47672.32117537415	-47280.75501979162	-391.5661555825315	-47063.57281654423	0.7494040380581307	1	1	1	1	0	1	0	0	0	0	0.8722139553641788	2.6227253884889525	0.970194646473342	0.8146523159986527	1.2015317342315706	0.7294355842152292	0.2960061999673912	0.07095916456312558	0.05819061102245924	0.45451649275678185	0.8395602244774203	0.8722139553641788	2.6227253884889525	0.970194646473342	0.8146523159986527	0.0	0.7294355842152292	0.0	0.0	0.0	0.0	3.889309348771725E-4	0.10282129884981135	0.2974352491695969	0.18183520572919887	0.1924611842025394	0.3282683608986646	0.08409670674282518	0.2424966093971033	0.037801433840366196	0.05367868122702132	0.14109210669162028	-372.8274646565185	96.3088924908413	20.112695335693264	90.58380971555727	107.00346197228401	98.88607508275982	104.20702311420119	10.225703906899648	6.88151191220062	16.825042407054376	6.083663113689482	5.335025724030298	3.616026511994919	0.5440186540960047	0.9866054362232822	3.219697372442222	8.822286042292726	2.076356607059621	5.91003231019261	2.776790584315373	0.8526727164731848	1.1363527886305373	0.25439566223514687	0.21490257929601625	0.2020609250943922	0.3694745780540544	0.16626771433614929	0.33666840595002073	0.1400391298094496	0.08747284795940867	0.046651976516950036	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	3.0177938611315365	
235800000	-47639.959637937194	-47276.516737391554	-363.44290054564374	-47056.12750013573	0.6757372551998196	1	1	1	1	0	0	1	0	0	0	0.4695942640173717	2.4052045045576143	0.5473165945607217	1.2795120650360186	2.7074874221373486	0.26866464038447657	0.12316500831050131	0.5734341229931922	1.9107739945643227	0.7216063398017813	0.8833486267720231	0.4695942640173717	2.4052045045576143	0.5473165945607217	1.2795120650360186	0.0	0.0	0.12316500831050131	0.0	0.0	0.0	3.6255391436082815E-4	0.02671215344179704	0.304290527861585	0.17942283388779268	0.19098047211965258	0.3253061661309698	0.06658185257412845	0.3056870407590958	0.03412953465634703	0.05612346130061298	0.13364473984779898	-338.30548917106626	126.31453467439924	63.79750753759311	62.6157146667912	151.96407317393547	134.62597195004807	40.734453440235775	12.290623032988334	11.864975009226237	8.19331615024091	8.071510981803689	8.610296961115496	11.97646267137517	13.743531278824689	3.6636384440094307	1.758127394826132	1.0176582866508532	2.0218450603934732	1.0817301504129422	2.091449378630535	0.6198251875722985	0.2622295061707366	0.5932193194533439	1.055088444140213	0.3703400579177016	0.14976523103680067	0.08340133607264333	0.036536947725222	0.044422838140625656	0.017797946401271008	0.008729767262117018	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	9.42663457883335	
236400000	-47630.694416945684	-47277.72180038048	-352.9726165652012	-47057.41010947514	0.7565453500988127	1	1	1	1	0	0	0	0	0	0	0.6939024841486539	0.8046772940461892	0.30343607173339704	0.35099659227625823	4.605658434840378	1.389117542686068	0.2755903393599371	0.22209800120694387	0.8420456648958112	1.0136429465384171	1.0422943662640272	0.6939024841486539	0.8046772940461892	0.30343607173339704	0.35099659227625823	0.0	0.0	0.0	0.0	0.0	0.0	4.708076542926566E-4	0.10213469474223091	0.2981905743523953	0.1780731828569578	0.19794029904332028	0.3257959437473266	0.062453175897188275	0.2647205099975232	0.03975928301296778	0.033611103486096826	0.113469729464463	-326.72129927514567	52.04843058483543	22.050603604747153	80.93636578522624	190.27216960541827	112.95362446718053	29.588778157547416	8.065808013416452	6.866139656168815	8.536074640845685	6.800277720640176	7.764046554262331	2.4541002834904284	3.1303545543547178	1.7202408811791243	0.5752759379868624	0.8109218685785157	1.1076457831266557	0.7695219296164157	0.8443746682881869	0.898735685197472	1.3661393920371205	0.5163404431709776	0.3423705639109349	0.10964894583786253	0.16710382139109028	0.10626484260028686	0.13700776581805812	0.06172977470520638	0.21186752965280478	0.22942662949133769	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	17.257195999549605	
237000000	-47648.62730860601	-47300.64614131679	-347.98116728921593	-47079.91721683982	0.6744161349759311	1	1	1	1	0	1	0	0	0	1	0.5318228448321782	1.5379488687506457	0.8898811676022411	0.8220097002264438	3.037897552602575	4.312172240604106	0.39312631689771727	0.05160359633787081	0.69260288363156	1.2313474163494271	2.6544906211110066	0.5318228448321782	1.5379488687506457	0.8898811676022411	0.8220097002264438	0.0	4.312172240604106	0.0	0.0	0.0	1.2313474163494271	4.438896468472523E-4	0.07053848364713178	0.2964625532416267	0.18040121746956955	0.19808866236874187	0.32504756692006187	0.09051999916000743	0.27441575071452284	0.04448257806737868	0.03164710973312519	0.10865276041870583	-318.2623409064961	64.00102074486469	66.76933348681357	146.66349757577072	181.49592383660914	87.42254656733559	35.0425324579827	14.783146027277706	10.820679325872568	4.52440346692056	5.16449076764723	7.7466153764547725	3.0610659309882444	4.031077401652056	1.3689059466375315	0.9675675659866448	0.8892831598229689	0.6014583217585949	0.4963566701558633	0.6205611650593601	1.0766642166718452	0.5753754524649207	0.5007393179200629	0.27880916394892047	0.33080183729327606	0.4124211609006612	0.13857763123397193	0.31869841894400563	0.08132575246619485	0.0638221445223306	0.051584371143373206	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	9.904067722333274	
237600000	-47711.84962280522	-47298.143103779425	-413.7065190257906	-47083.69212937253	0.6944608587857826	1	1	1	1	0	1	1	1	0	0	0.20646681495014327	0.8413002333538356	0.2963849146147412	0.45314501280268105	1.2169114200521625	0.4422228416942884	0.5116556107479805	0.6657001097949408	0.4695986915697571	4.321689101804163	1.6420029411480859	0.20646681495014327	0.8413002333538356	0.2963849146147412	0.45314501280268105	0.0	0.4422228416942884	0.5116556107479805	0.6657001097949408	0.0	0.0	4.2467596821524296E-4	0.05090280823749409	0.29811813645819946	0.1750662190671727	0.20038917270458304	0.3264264717700448	0.07243574060751488	0.3172227391117598	0.03867199252481498	0.06464883836532033	0.1147540707402223	-388.536002096313	56.488059918857246	91.62632519713736	53.739315809275304	108.2237063356059	34.523887675138454	23.590425971005487	42.40658008502904	19.22525128030433	41.273741482367846	8.21311480763505	12.991961716113499	7.2701789554221286	5.961840003590792	4.987137491767569	3.059625199192452	2.7799811452673207	2.1040567945429562	1.7912977149658833	0.8704995072624211	0.49220962919200323	0.3787274293116437	0.744192195038911	0.5336327392913521	0.2892899139793235	0.3264995589719781	0.2681545169223462	0.10610631512135632	0.021368516457351293	0.05638206173820404	0.04070887713193011	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5.6612695040409635	
238200000	-47664.804290323824	-47272.046110221796	-392.7581801020267	-47057.22308715295	0.8049837126024783	1	1	1	1	0	0	0	0	0	1	0.7083242281018471	1.6510783485252125	0.6939963804662496	1.0588124916114006	0.7196684562531777	0.26917348891724446	0.7381789192529454	0.8027609874398643	0.06732583668271275	0.4290896092481894	0.5623691330885012	0.7083242281018471	1.6510783485252125	0.6939963804662496	1.0588124916114006	0.0	0.0	0.0	0.0	0.0	0.4290896092481894	3.416885302207583E-4	0.06840158032267454	0.29805131932710244	0.18294717300625155	0.1964381420863364	0.32256336558030974	0.0984735783389939	0.31515879380258705	0.047260461098300136	0.04116441354663855	0.1241040897519046	-370.24786711587547	78.96068405648337	26.43094150397237	148.91977491948313	166.3522858112952	73.54643575204858	55.9414385127829	69.06314157872612	80.56925822249872	16.52804428022634	5.079913879150219	3.2980987456280384	1.8406064196608631	2.4763379950007525	1.0872104307083408	1.0091087814555755	0.7605646153079066	2.3665674369922383	1.7218543181780597	0.957911743917843	1.5780267569162814	0.4878039471059424	0.8981534655648011	0.3503950659788469	0.15471458028998916	0.22193240231101102	0.07877547698148102	0.04200603092336377	0.11430236887727378	0.11604315466437268	0.14488508596083424	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13.155588541237023	
238800000	-47640.404521901146	-47266.23958311944	-374.16493878170957	-47053.58932812049	0.792491957054303	1	1	1	1	0	1	0	0	0	1	0.2521546109804903	1.2155129478291713	0.4847735295285203	0.40545839726052146	0.017345965401756716	3.453656065721723	2.856824621452568	3.883884101456892	0.368552414923457	0.22568056968270298	2.5593466765154473	0.2521546109804903	1.2155129478291713	0.4847735295285203	0.40545839726052146	0.0	3.453656065721723	0.0	0.0	0.0	0.22568056968270298	3.993155754554135E-4	0.042058840305879946	0.29622216825206654	0.1800215687345953	0.19584697908986362	0.3279092839234745	0.09312580159936108	0.23594352894555265	0.03278216551725303	0.03610088434034227	0.12996357492069607	-342.8478374770918	71.60564896713454	99.94512589814252	101.54122398677731	60.474459285413204	41.75961037045521	49.38272133965402	24.82278048624873	30.100209564103938	39.36490017262415	4.920529687637784	5.561987274539729	4.3161121429368885	1.1110781416376863	3.7756954809542544	1.441291117940819	0.8005324827971373	1.239094050544636	0.8406172669996951	0.5439966670399162	1.968875212437082	0.9723272917187377	0.5476112038243258	0.39153068969255767	0.1285705005991414	0.1861570186090051	0.08704699877462996	0.17297507384315733	0.18435565740028134	0.08679124922430383	0.05493131770813413	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	16.67386538941967	
239400000	-47706.88131000306	-47306.08458493764	-400.79672506541635	-47085.42268805787	0.786624442526592	0	1	1	1	1	1	0	1	0	0	1.841805953756717	2.0424679805810046	1.29689719430466	0.8224747624897165	2.5485816410964763	1.5041452950281358	0.3228872986133712	0.9124636851247369	0.029826132553296456	0.7078766202830747	1.7478100452832293	0.0	2.0424679805810046	1.29689719430466	0.8224747624897165	2.5485816410964763	1.5041452950281358	0.0	0.9124636851247369	0.0	0.0	3.650314977809737E-4	0.01280903589579427	0.30017956504246646	0.17873909254916873	0.19915546095418987	0.3219258814541748	0.07032576281593159	0.28426477273789685	0.041323326193489315	0.03946315512045179	0.11920489302525124	-372.1112292159267	26.06820827592064	75.37517392820314	242.59406336364123	48.87542325116534	60.063044185555704	23.60072988475283	21.623440623208424	14.27003370240974	8.669049034125164	5.881705306319276	4.992781531554459	4.528828645055082	4.840958307877718	2.571387397337192	1.559631410953352	2.222443991628445	1.442712394211454	1.3079590922347302	0.6196364150345497	0.7748051361739129	0.9419420084154286	1.4587033261887854	0.48577654867292214	0.3935406747212214	0.6129136847338799	0.24766429492225786	0.13546809878964494	0.10003739597537713	0.25600948692610553	0.04902118592622025	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	12.445143094822303	
240000000	-47635.81520410449	-47281.90710463605	-353.9080994684427	-47055.497451386094	0.7025385898986884	1	1	0	1	0	1	0	1	0	0	0.5809325508276397	1.4363104288599748	1.6658982098621802	0.33553305031309455	4.085496846850867	2.3280155887615863	1.3403652721578365	2.7265441172862803	0.4628282017459029	1.250202503687636	4.2094267055909755	0.5809325508276397	1.4363104288599748	0.0	0.33553305031309455	0.0	2.3280155887615863	0.0	2.7265441172862803	0.0	0.0	4.285386928968966E-4	0.017755581191770738	0.300166453403514	0.1786511691687672	0.19236618824388602	0.3288161891838326	0.09020085084272525	0.22880639756448004	0.04025557281530454	0.027413651792276516	0.11182631293027771	-325.9002862497987	70.63692535794154	29.355980655605105	92.4073949216768	135.038284824954	58.78479948414632	38.39370651067019	15.591044561595918	5.835227470687679	5.664892885596409	11.126020114644936	3.7223556546122603	2.132068243456934	3.231723181540171	2.7720822123166973	3.7743255410031322	2.6935269969270768	1.4899161353271102	0.5235157572135767	0.37146238175024265	0.40900201022645427	0.16905929134276795	0.33924876658908953	0.2100544160186279	0.22352266713902255	0.2174015661953756	0.2059709825705756	0.15005524800853096	0.04384967992882833	0.040574649757179546	0.048224646417346965	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	3.519021162116855	
240600000	-47683.814893854484	-47293.47525322268	-390.33964063180827	-47071.802356066895	0.7511196578914903	1	1	1	1	0	1	0	0	0	0	0.2971014230915199	0.7549064789935668	0.09849665879828097	0.255171317570388	0.07051771739743642	3.850885342709502	0.06804436070775761	1.8116585600223323	0.2935883128094263	0.24082254734386738	3.949524431042872	0.2971014230915199	0.7549064789935668	0.09849665879828097	0.255171317570388	0.0	3.850885342709502	0.0	0.0	0.0	0.0	4.2175623709486275E-4	0.08602424784808331	0.29658147995939643	0.1791202367473342	0.1944559812636442	0.32984230202962517	0.08020517931147014	0.33979629760081137	0.03351065496774728	0.054723189172302386	0.1263237663636667	-366.9848264184327	78.72011513649927	97.42195088532081	255.9236062253016	123.54875538081808	50.406060628782164	21.95252852692051	9.694173047110304	6.4098878085740845	5.542483501877121	15.207665740422232	17.447987718065683	3.3153294867863767	5.492769804480168	3.0595467984610387	3.837941131819068	1.5628568977465225	1.1223816887438494	1.0306675467579502	1.7190254277032755	0.3688419671127127	0.7497485020336859	0.4197990470624698	0.177569357896541	0.15717857670939228	0.47909285887967756	0.2813719646330825	0.34554274140583724	0.37194556721362076	0.08893634808009258	0.060820392802754183	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	8.788106575711415	
241200000	-47675.76994006427	-47280.82867119743	-394.94126886684137	-47065.0455183734	0.8207841526983611	1	1	1	1	1	0	1	1	0	1	0.3833614730651381	1.948149290307371	0.9062267684225267	0.4241057595895512	0.30594659850244915	0.7745542088143726	1.4308958729126329	0.49617914371005234	0.03131980929655967	0.35471921709915905	1.2566121774158026	0.3833614730651381	1.948149290307371	0.9062267684225267	0.4241057595895512	0.30594659850244915	0.0	1.4308958729126329	0.49617914371005234	0.0	0.35471921709915905	3.722099492523502E-4	0.057901574894753824	0.29486688835673924	0.1818185919788154	0.19235124834975553	0.33096327131469006	0.08674631062931505	0.3324885287623539	0.043118307301282674	0.03457140216003016	0.13728289629412135	-368.264973771545	66.98330671729295	27.71074508597343	143.55929443166636	120.48484547790274	94.29312205553381	41.60087159088543	27.739610613660616	30.893046398798738	9.490334075254653	9.107411368247599	7.951898365029013	6.307885893568097	2.9575140619790656	0.956382771975949	1.412228671125628	1.5710756648302697	0.669401760822496	0.5474473874730952	0.6925710536671064	0.46125623103854224	0.5633114980960933	0.25462592065427553	0.5125921268641349	0.2375914854121015	0.12782292721487792	0.08631148725312232	0.14121927808334606	0.5885559946196584	0.2659967388218884	0.10861118967202721	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	11.33560105762543	
241800000	-47697.62458474631	-47287.59528373275	-410.0293010135554	-47075.42395429948	0.7937127548333085	1	1	1	1	0	0	0	1	0	1	0.7812782921155964	2.2843096730778614	1.5549588983484854	0.8092322995077808	0.5595224131471814	0.1879449471222891	1.0635061717071708	0.7244334011893264	0.25001216796194514	0.9754314143558064	1.1242058604254153	0.7812782921155964	2.2843096730778614	1.5549588983484854	0.8092322995077808	0.0	0.0	0.0	0.7244334011893264	0.0	0.9754314143558064	4.426254430360139E-4	0.029905339106015814	0.3025992718667425	0.17835560651446547	0.19681061522983345	0.3222345063889589	0.06526925117841334	0.2528428017570187	0.03233568192142026	0.03199165434181857	0.1036671131767185	-388.59616448136643	74.26043788045759	24.832906321626634	68.51169536372184	93.30510217946703	120.72603229041428	86.66078161120113	24.305415699151528	12.11630752098452	4.500390206514043	5.684014897890547	5.467410234948769	3.90516947484258	3.156807491991091	2.5936453364094634	1.6777286372786353	0.953484398219468	0.9122998926899661	1.1443494801011826	3.4038242075783915	0.9323302389514436	0.772905387715263	0.7335667158759299	1.4467644193602718	0.46521711557732404	0.21866869886740575	0.37077694435298675	0.46657769650986336	0.14567737828541094	0.27971034347281115	0.1412623955373411	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5.023462981178999	
242400000	-47651.9404637092	-47274.20026502999	-377.7401986792129	-47063.04663671169	0.7144512685335848	1	1	1	1	0	1	0	0	0	1	0.20772853036850858	1.0966882128642603	0.2384885711793962	0.20411982835401105	2.8685586537912378	2.7302933905732556	2.6089934224193305	2.523551174040323	1.7591721105125553	0.20863134151725973	2.1436670812837924	0.20772853036850858	1.0966882128642603	0.2384885711793962	0.20411982835401105	0.0	2.7302933905732556	0.0	0.0	0.0	0.20863134151725973	3.9626059582642715E-4	0.04487093659793115	0.30168404371256363	0.17537460301833688	0.1965765144845899	0.3263648387845099	0.08013187084603736	0.23433480455636344	0.03024570211033988	0.03854503365417383	0.12000818217127966	-348.7776861163194	31.35084344805807	132.04754557465014	125.3491216615688	115.58326406581519	151.25605586309348	37.86953141926639	42.202048808336585	7.805420862798004	6.313569910634968	20.90535946472945	8.218624917309253	5.143756683380995	1.979978701921423	0.9706402386538068	0.9729299284593905	1.7530921308134804	2.6568700269245764	0.6854521376412908	0.9527913638087585	2.3158750805157347	0.8119715464925042	0.42014669927360193	0.8634234079469897	0.22844391028537106	0.13844570915260165	0.12661764809202314	0.12057828864581	0.0730334269603273	0.24176726338070995	0.08920741484645912	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7.302724869623962	
243000000	-47706.017666014835	-47276.89552324476	-429.12214277007115	-47055.6977126064	0.7482234754781273	1	1	1	1	0	0	1	0	1	1	0.30908460981927743	0.6055892719673648	0.023469335474401297	0.5047431065034731	0.17045592341595914	1.835427942190452	0.09552934004137088	0.36890064851298365	0.1700010000356058	1.7457897036839614	2.096355664750811	0.30908460981927743	0.6055892719673648	0.023469335474401297	0.5047431065034731	0.0	0.0	0.09552934004137088	0.0	0.1700010000356058	1.7457897036839614	4.263451683439012E-4	0.04378091017524756	0.29840004057807645	0.1807071384440835	0.19342348887024305	0.32746933210759743	0.0897110128336402	0.26066675239485604	0.043607310519875826	0.05539528528159391	0.14183856477790743	-405.7614935067256	74.5269713060646	78.11283313237163	169.8217848164895	87.6072738972133	30.195481578864054	67.89839216749768	62.24659007662276	28.403374163878844	6.812275813034763	9.288132526537588	3.864204476706871	3.8632461441935155	1.3656271336200823	1.8533142492426777	4.739505435388021	1.5434823912616553	1.1494793045379863	0.9478791580584485	0.6620410164690436	0.6896465864541381	0.4516772848689297	0.3316002631715194	2.216263719713879	0.7340449010553018	0.7204560526624484	0.3756182358329476	0.2590480153042085	0.8845622866939169	0.2712096697396827	0.07542390030266678	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	8.419845866669359	
243600000	-47621.80529832929	-47278.63594891417	-343.1693494151176	-47059.02639650164	0.7460256224640205	1	1	1	1	0	1	0	0	1	1	0.4353291331694557	0.7143675283943709	0.6152360914540328	1.10057529061621	0.43784821401500074	1.1766740118069279	0.4259994502614571	0.35148945719176544	0.9609648878780693	0.04355866383042374	1.6564370185202122	0.4353291331694557	0.7143675283943709	0.6152360914540328	1.10057529061621	0.0	1.1766740118069279	0.0	0.0	0.9609648878780693	0.04355866383042374	3.7916229172059364E-4	0.041314601005425465	0.29892074774287913	0.17703400443143824	0.19700030678348718	0.327044941042196	0.07668196248131079	0.24974953602212538	0.04313144339378536	0.038804299258869315	0.10998737703876695	-326.37503182520544	35.63380893576722	30.053960302835982	434.37645489828196	89.65659306533641	111.19632349754876	19.396034078013635	10.464455577013455	24.127535819261592	10.097283574972254	17.382050223579416	19.957133805396413	15.787022184091777	5.944033592825654	4.511712476579243	1.5608376420536623	0.712430262935194	0.41189992001360676	0.21288270278166543	0.3002812199962604	0.1791969091701344	0.05830994482261686	0.2380825831921934	0.17565561508717603	0.08920736106797975	0.18119568024857496	0.170846918525458	0.08340757773413317	0.12236378740272823	0.18507231705321692	0.19518549095689122	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0.6770747248832824	
